source	target	weight
CHEBI:30915	TMLHE	1
CHEBI:30915	UTY	1
CHEBI:30923	CHEBI:30915	1
CHEBI:30933	CHEBI:17050	1
CHEBI:30933	CHEBI:30915	1
CHEBI:31882	CHEBI:17053	1
CHEBI:31997	CHEBI:16680	1
CHEBI:32111	TAS1R2	1
CHEBI:32111	TAS1R3	1
CHEBI:32154	AGPS	1
CHEBI:32154	CHEBI:28842	1
CHEBI:32154	CHEBI:36476	1
CHEBI:32154	CHEBI:78163	1
CHEBI:32154	GNPAT	1
CHEBI:32395	CHEBI:16238	1
CHEBI:32395	CHEBI:52392	1
CHEBI:32398	CHEBI:15422	1
CHEBI:32398	CHEBI:17050	1
CHEBI:32544	CHEBI:17154	1
CHEBI:32587	CHEBI:9008	1
CHEBI:326268	CHEBI:17509	1
CHEBI:326268	CHEBI:17768	1
CHEBI:32636	ABCC3	1
CHEBI:32682	CHEBI:15729	1
CHEBI:32682	CHEBI:16199	1
CHEBI:32682	CHEBI:16344	1
CHEBI:32682	CHEBI:16349	1
CHEBI:3276	CHEBI:17361	1
CHEBI:32796	CHEBI:30915	1
CHEBI:32797	CHEBI:30915	1
CHEBI:327995	CHEBI:16680	1
CHEBI:32805	CHEBI:30769	1
CHEBI:32805	CHEBI:30887	1
CHEBI:32816	ABAT	1
CHEBI:32816	AGXT	1
CHEBI:32816	AGXT2	1
CHEBI:32816	BCAT2	1
CHEBI:32816	CCBL1	1
CHEBI:32816	CCBL2	1
CHEBI:32816	CHEBI:11851	1
CHEBI:32816	CHEBI:15351	1
CHEBI:32816	CHEBI:15589	1
CHEBI:32816	CHEBI:15740	1
CHEBI:32816	CHEBI:15846	1
CHEBI:32816	CHEBI:15991	1
CHEBI:32816	CHEBI:15999	1
CHEBI:32816	CHEBI:16004	1
CHEBI:32816	CHEBI:16174	1
CHEBI:32816	CHEBI:16256	1
CHEBI:32816	CHEBI:16452	1
CHEBI:32816	CHEBI:16530	1
CHEBI:32816	CHEBI:16643	1
CHEBI:32816	CHEBI:16651	1
CHEBI:32816	CHEBI:16761	1
CHEBI:32816	CHEBI:16810	1
CHEBI:32816	CHEBI:16862	1
CHEBI:32816	CHEBI:16891	1
CHEBI:32816	CHEBI:16977	1
CHEBI:32816	CHEBI:17115	1
CHEBI:32816	CHEBI:17180	1
CHEBI:32816	CHEBI:17319	1
CHEBI:32816	CHEBI:17442	1
CHEBI:32816	CHEBI:17513	1
CHEBI:32816	CHEBI:17960	1
CHEBI:32816	CHEBI:18009	1
CHEBI:32816	CHEBI:18021	1
CHEBI:32816	CHEBI:18367	1
CHEBI:32816	CHEBI:26078	1
CHEBI:32816	CHEBI:29750	1
CHEBI:32816	CHEBI:30744	1
CHEBI:32816	CHEBI:30751	1
CHEBI:32816	CHEBI:30797	1
CHEBI:32816	CHEBI:30841	1
CHEBI:32816	CHEBI:30851	1
CHEBI:32816	CHEBI:30882	1
CHEBI:32816	CHEBI:30915	1
CHEBI:32816	CHEBI:33190	1
CHEBI:32816	CHEBI:42111	1
CHEBI:32816	CHEBI:422	1
CHEBI:32816	CHEBI:44897	1
CHEBI:32816	CHEBI:50623	1
CHEBI:32816	CHEBI:9532	1
CHEBI:32816	CHEBI:978	1
CHEBI:32816	DLAT	1
CHEBI:32816	DLD	1
CHEBI:32816	GPT	1
CHEBI:32816	GPT2	1
CHEBI:32816	LDHA	1
CHEBI:32816	LDHAL6A	1
CHEBI:32816	LDHAL6B	1
CHEBI:32816	LDHB	1
CHEBI:32816	LDHC	1
CHEBI:32816	LDHD	1
CHEBI:32816	ME1	1
CHEBI:32816	ME2	1
CHEBI:32816	ME3	1
CHEBI:32816	NME1	1
CHEBI:32816	NME1-NME2	1
CHEBI:32816	NME2	1
CHEBI:32816	NME3	1
CHEBI:32816	NME4	1
CHEBI:32816	NME5	1
CHEBI:32816	NME6	1
CHEBI:32816	NME7	1
CHEBI:32816	PC	1
CHEBI:32816	PDHA1	1
CHEBI:32816	PDHA2	1
CHEBI:32816	PDHB	1
CHEBI:32816	PDHX	1
CHEBI:32816	PKLR	1
CHEBI:32816	PKM	1
CHEBI:32816	SDS	1
CHEBI:32816	SLC16A1	1
CHEBI:32816	SLC16A2	1
CHEBI:32816	SLC16A3	1
CHEBI:32816	SLC16A4	1
CHEBI:32816	SLC16A5	1
CHEBI:32816	SLC16A6	1
CHEBI:32816	SLC16A7	1
CHEBI:32816	SLC16A8	1
CHEBI:32816	TAT	1
CHEBI:32816	TYW1	1
CHEBI:33190	CHEBI:15351	1
CHEBI:33190	CHEBI:16958	1
CHEBI:33190	CHEBI:30915	1
CHEBI:33190	CHEBI:32816	1
CHEBI:33384	CHEBI:15354	1
CHEBI:33384	CHEBI:15428	1
CHEBI:33568	CHEBI:16680	1
CHEBI:33569	CHEBI:16680	1
CHEBI:33574	CHEBI:16643	1
CHEBI:33574	CHEBI:30915	1
CHEBI:33704	CHEBI:17561	1
CHEBI:33704	CHEBI:30817	1
CHEBI:33871	CHEBI:17050	1
CHEBI:33993	CHEBI:16856	1
CHEBI:34000	CHEBI:16856	1
CHEBI:34100	CHEBI:16856	1
CHEBI:34101	CHEBI:16856	1
CHEBI:34102	CHEBI:16856	1
CHEBI:34103	CHEBI:16856	1
CHEBI:34145	CHEBI:17858	1
CHEBI:34665	CHEBI:32636	1
CHEBI:350546	CHEBI:16680	1
CHEBI:35146	CHEBI:17191	1
CHEBI:35179	CHEBI:15428	1
CHEBI:35287	CHEBI:15354	1
CHEBI:35374	CHEBI:18361	1
CHEBI:35374	CHEBI:18367	1
CHEBI:35425	CHEBI:16750	1
CHEBI:35425	CHEBI:17596	1
CHEBI:35436	CHEBI:17925	1
CHEBI:35759	CHEBI:17754	1
CHEBI:35780	CHEBI:16235	1
CHEBI:35780	CHEBI:17368	1
CHEBI:35780	CHEBI:17568	1
CHEBI:35854	CHEBI:16414	1
CHEBI:36062	CHEBI:16680	1
CHEBI:36219	CHEBI:15903	1
CHEBI:36219	CHEBI:17118	1
CHEBI:36219	CHEBI:17925	1
CHEBI:36219	CHEBI:28034	1
CHEBI:36219	CHEBI:28053	1
CHEBI:36219	CHEBI:28061	1
CHEBI:36219	CHEBI:4139	1
CHEBI:36219	CHEBI:4167	1
CHEBI:36219	CHEBI:61770	1
CHEBI:36219	GLA	1
CHEBI:36219	GLB1	1
CHEBI:36219	GLB1L3	1
CHEBI:36219	GLT6D1	1
CHEBI:36219	GLTP	1
CHEBI:36219	LCT	1
CHEBI:36242	CHEBI:17895	1
CHEBI:36242	CHEBI:30915	1
CHEBI:36252	CHEBI:15428	1
CHEBI:36257	CHEBI:15891	1
CHEBI:36261	CHEBI:15891	1
CHEBI:36315	CHEBI:73215	1
CHEBI:36476	CHEBI:28842	1
CHEBI:36528	CHEBI:17361	1
CHEBI:3663	CHEBI:15756	1
CHEBI:36655	CHEBI:15428	1
CHEBI:36700	CHEBI:15354	1
CHEBI:36700	CHEBI:16436	1
CHEBI:36707	CHEBI:15351	1
CHEBI:36707	CHEBI:16436	1
CHEBI:36712	CHEBI:16732	1
CHEBI:37023	CHEBI:18361	1
CHEBI:37024	AADAT	1
CHEBI:37024	CHEBI:15753	1
CHEBI:37024	CHEBI:16015	1
CHEBI:371	CHEBI:17203	1
CHEBI:37252	CHEBI:15756	1
CHEBI:37296	CHEBI:18367	1
CHEBI:37531	CHEBI:18361	1
CHEBI:37550	CHEBI:15422	1
CHEBI:37550	CHEBI:17553	1
CHEBI:37550	CHEBI:18367	1
CHEBI:37563	CHEBI:16436	1
CHEBI:37563	CHEBI:17361	1
CHEBI:37563	CHEBI:30616	1
CHEBI:37565	CHEBI:16761	1
CHEBI:37565	CHEBI:30616	1
CHEBI:37568	CHEBI:30616	1
CHEBI:37643	CHEBI:16238	1
CHEBI:37666	CHEBI:15351	1
CHEBI:37666	CHEBI:15422	1
CHEBI:37675	CHEBI:4208	1
CHEBI:37721	CHEBI:17924	1
CHEBI:37737	CHEBI:18050	1
CHEBI:37737	CHEBI:18367	1
CHEBI:38290	CHEBI:17775	1
CHEBI:38574	CYC1	1
CHEBI:38574	CYCS	1
CHEBI:38574	MT-CYB	1
CHEBI:38574	UQCR10	1
CHEBI:38574	UQCR11	1
CHEBI:38574	UQCRB	1
CHEBI:38574	UQCRC1	1
CHEBI:38574	UQCRC2	1
CHEBI:38574	UQCRFS1	1
CHEBI:38574	UQCRH	1
CHEBI:38574	UQCRQ	1
CHEBI:4047	ANPEP	1
CHEBI:4047	CASP7	1
CHEBI:4047	CHEBI:15428	1
CHEBI:4047	CHEBI:16977	1
CHEBI:4047	CHEBI:17561	1
CHEBI:4047	CHEBI:57925	1
CHEBI:4047	CNDP2	1
CHEBI:4047	LAP3	1
CHEBI:4047	NME1	1
CHEBI:4047	NME1-NME2	1
CHEBI:4047	NME2	1
CHEBI:4047	NME3	1
CHEBI:4047	NME4	1
CHEBI:4047	NME5	1
CHEBI:4047	NME6	1
CHEBI:4047	NME7	1
CHEBI:4047	PKLR	1
CHEBI:4047	PKM	1
CHEBI:40673	CHEBI:15351	1
CHEBI:40673	CHEBI:15428	1
CHEBI:40992	AKR1B1	1
CHEBI:40992	CHEBI:16977	1
CHEBI:40992	CHEBI:30089	1
CHEBI:40992	CHEBI:57287	1
CHEBI:40992	CHEBI:57288	1
CHEBI:40992	NAGS	1
CHEBI:41218	CHEBI:16680	1
CHEBI:4139	CHEBI:4208	1
CHEBI:4167	CHEBI:17924	1
CHEBI:4167	CHEBI:32816	1
CHEBI:4167	CHEBI:36219	1
CHEBI:4167	CHEBI:4170	1
CHEBI:4170	CHEBI:15946	1
CHEBI:4170	CHEBI:16077	1
CHEBI:4170	CHEBI:16084	1
CHEBI:4170	CHEBI:16938	1
CHEBI:4170	CHEBI:17719	1
CHEBI:4170	CHEBI:18169	1
CHEBI:4170	CHEBI:18297	1
CHEBI:4170	CHEBI:29042	1
CHEBI:4170	CHEBI:4167	1
CHEBI:4170	CHEBI:57634	1
CHEBI:4170	CHEBI:58401	1
CHEBI:4170	CHEBI:61553	1
CHEBI:4170	G6PC	1
CHEBI:4170	G6PC2	1
CHEBI:4170	G6PC3	1
CHEBI:4170	G6PD	1
CHEBI:4170	GPI	1
CHEBI:4170	ISYNA1	1
CHEBI:4170	PGM1	1
CHEBI:41721	CHEBI:16668	1
CHEBI:41941	CHEBI:16680	1
CHEBI:41941	CHEBI:67040	1
CHEBI:42027	ABCA1	1
CHEBI:42027	ABCG1	1
CHEBI:42027	APOA1	1
CHEBI:42027	PCTP	1
CHEBI:4208	CHEBI:17369	1
CHEBI:4208	CHEBI:48066	1
CHEBI:4208	CHEBI:4808	1
CHEBI:4208	CHEBI:49728	1
CHEBI:4208	CHEBI:60332	1
CHEBI:4208	CHEBI:60628	1
CHEBI:4208	COLEC11	1
CHEBI:4208	GCK	1
CHEBI:4208	GLA	1
CHEBI:4208	HK1	1
CHEBI:4208	HK2	1
CHEBI:4208	HK3	1
CHEBI:4208	HKDC1	1
CHEBI:4208	MAN1B1	1
CHEBI:4208	MASP1	1
CHEBI:4209	CHEBI:30616	1
CHEBI:42111	CHEBI:32816	1
CHEBI:421707	CHEBI:16335	1
CHEBI:421843	CHEBI:17596	1
CHEBI:4222	CHEBI:18361	1
CHEBI:422	CHEBI:16908	1
CHEBI:422	CHEBI:32816	1
CHEBI:4250	CHEBI:15422	1
CHEBI:43474	CHEBI:16235	1
CHEBI:43474	CHEBI:16708	1
CHEBI:43474	CHEBI:17368	1
CHEBI:43474	CHEBI:30616	1
CHEBI:43474	CHEBI:52392	1
CHEBI:44081	CHEBI:15422	1
CHEBI:44115	GNLY	1
CHEBI:44897	CHEBI:15422	1
CHEBI:44897	CHEBI:17012	1
CHEBI:44897	CHEBI:18367	1
CHEBI:44897	CHEBI:32816	1
CHEBI:45441	F13A1	1
CHEBI:456215	AK1	1
CHEBI:456215	AK2	1
CHEBI:456215	AK3	1
CHEBI:456215	AK4	1
CHEBI:456215	AK5	1
CHEBI:456215	AK7	1
CHEBI:456215	AK8	1
CHEBI:456215	AMPD1	1
CHEBI:456215	AMPD2	1
CHEBI:456215	AMPD3	1
CHEBI:456215	CHEBI:16335	1
CHEBI:456215	CHEBI:28938	1
CHEBI:456215	CHEBI:456216	1
CHEBI:456215	CHEBI:58053	1
CHEBI:456215	GFPT1	1
CHEBI:456215	NT5C1A	1
CHEBI:456215	NT5C2	1
CHEBI:456215	NT5C3A	1
CHEBI:456215	NT5E	1
CHEBI:456216	CHEBI:30616	1
CHEBI:456216	CHEBI:456215	1
CHEBI:45658	CTSD	1
CHEBI:45658	MGMT	1
CHEBI:45744	CHEBI:32816	1
CHEBI:4581	CHEBI:18367	1
CHEBI:4610	CHEBI:16680	1
CHEBI:46195	AAK1	1
CHEBI:46195	AARD	1
CHEBI:46195	AASDHPPT	1
CHEBI:46195	AASS	1
CHEBI:46195	ABCA1	1
CHEBI:46195	ABCA6	1
CHEBI:46195	ABCA8	1
CHEBI:46195	ABCA9	1
CHEBI:46195	ABCB1	1
CHEBI:46195	ABCB11	1
CHEBI:46195	ABCB4	1
CHEBI:46195	ABCB6	1
CHEBI:46195	ABCC1	1
CHEBI:46195	ABCC2	1
CHEBI:46195	ABCC3	1
CHEBI:46195	ABCC4	1
CHEBI:46195	ABCC5	1
CHEBI:46195	ABCC6	1
CHEBI:46195	ABCD1	1
CHEBI:46195	ABCE1	1
CHEBI:46195	ABCG2	1
CHEBI:46195	ABCG5	1
CHEBI:46195	ABHD12	1
CHEBI:46195	ABHD16A	1
CHEBI:46195	ABHD16B	1
CHEBI:46195	ABHD17B	1
CHEBI:46195	ABHD17C	1
CHEBI:46195	ABHD2	1
CHEBI:46195	ABHD5	1
CHEBI:46195	ABI2	1
CHEBI:46195	ABLIM1	1
CHEBI:46195	ABLIM2	1
CHEBI:46195	ABLIM3	1
CHEBI:46195	ABO	1
CHEBI:46195	ABTB2	1
CHEBI:46195	ACAA1	1
CHEBI:46195	ACACB	1
CHEBI:46195	ACAP2	1
CHEBI:46195	ACAP3	1
CHEBI:46195	ACAT2	1
CHEBI:46195	ACBD5	1
CHEBI:46195	ACBD7	1
CHEBI:46195	ACD	1
CHEBI:46195	ACER2	1
CHEBI:46195	ACER3	1
CHEBI:46195	ACIN1	1
CHEBI:46195	ACKR3	1
CHEBI:46195	ACOT1	1
CHEBI:46195	ACOT2	1
CHEBI:46195	ACOX1	1
CHEBI:46195	ACOX3	1
CHEBI:46195	ACR	1
CHEBI:46195	ACSBG1	1
CHEBI:46195	ACSL1	1
CHEBI:46195	ACSL3	1
CHEBI:46195	ACSL5	1
CHEBI:46195	ACSM2A	1
CHEBI:46195	ACSS3	1
CHEBI:46195	ACTA2	1
CHEBI:46195	ACTG1	1
CHEBI:46195	ACTN1	1
CHEBI:46195	ACTN2	1
CHEBI:46195	ACTR3	1
CHEBI:46195	ACTRT3	1
CHEBI:46195	ACVR1B	1
CHEBI:46195	ACVR2A	1
CHEBI:46195	ADAM10	1
CHEBI:46195	ADAM15	1
CHEBI:46195	ADAM19	1
CHEBI:46195	ADAM33	1
CHEBI:46195	ADAMTS10	1
CHEBI:46195	ADAMTS12	1
CHEBI:46195	ADAMTS4	1
CHEBI:46195	ADAMTS5	1
CHEBI:46195	ADAMTS8	1
CHEBI:46195	ADAMTS9	1
CHEBI:46195	ADAMTSL3	1
CHEBI:46195	ADAR	1
CHEBI:46195	ADARB1	1
CHEBI:46195	ADARB2	1
CHEBI:46195	ADAT1	1
CHEBI:46195	ADCK2	1
CHEBI:46195	ADCK3	1
CHEBI:46195	ADCY9	1
CHEBI:46195	ADD1	1
CHEBI:46195	ADD3	1
CHEBI:46195	ADGRG1	1
CHEBI:46195	ADGRG3	1
CHEBI:46195	ADGRG6	1
CHEBI:46195	ADGRL1	1
CHEBI:46195	ADGRL2	1
CHEBI:46195	ADH1C	1
CHEBI:46195	ADH5	1
CHEBI:46195	ADM	1
CHEBI:46195	ADNP	1
CHEBI:46195	ADPRM	1
CHEBI:46195	ADRA2A	1
CHEBI:46195	ADRA2B	1
CHEBI:46195	ADSL	1
CHEBI:46195	AFF4	1
CHEBI:46195	AFP	1
CHEBI:46195	AGAP1	1
CHEBI:46195	AGBL2	1
CHEBI:46195	AGBL5	1
CHEBI:46195	AGER	1
CHEBI:46195	AGFG1	1
CHEBI:46195	AGFG2	1
CHEBI:46195	AGGF1	1
CHEBI:46195	AGL	1
CHEBI:46195	AGO4	1
CHEBI:46195	AGPAT2	1
CHEBI:46195	AGPAT3	1
CHEBI:46195	AGPS	1
CHEBI:46195	AGTPBP1	1
CHEBI:46195	AGTR1	1
CHEBI:46195	AGTRAP	1
CHEBI:46195	AGXT2	1
CHEBI:46195	AHCTF1	1
CHEBI:46195	AHCY	1
CHEBI:46195	AHDC1	1
CHEBI:46195	AHNAK	1
CHEBI:46195	AHSG	1
CHEBI:46195	AIDA	1
CHEBI:46195	AIM1	1
CHEBI:46195	AIRE	1
CHEBI:46195	AJUBA	1
CHEBI:46195	AK1	1
CHEBI:46195	AK2	1
CHEBI:46195	AKAP10	1
CHEBI:46195	AKAP11	1
CHEBI:46195	AKAP12	1
CHEBI:46195	AKAP13	1
CHEBI:46195	AKAP7	1
CHEBI:46195	AKAP9	1
CHEBI:46195	AKIP1	1
CHEBI:46195	AKIRIN1	1
CHEBI:46195	AKIRIN2	1
CHEBI:46195	AKR1B1	1
CHEBI:46195	AKR1B10	1
CHEBI:46195	AKR1C1	1
CHEBI:46195	AKR1C3	1
CHEBI:46195	ALAS1	1
CHEBI:46195	ALB	1
CHEBI:46195	ALCAM	1
CHEBI:46195	ALDH18A1	1
CHEBI:46195	ALDH1A1	1
CHEBI:46195	ALDH3A2	1
CHEBI:46195	ALDH8A1	1
CHEBI:46195	ALG14	1
CHEBI:46195	ALPL	1
CHEBI:46195	ALS2	1
CHEBI:46195	AMD1	1
CHEBI:46195	AMFR	1
CHEBI:46195	AMH	1
CHEBI:46195	AMIGO2	1
CHEBI:46195	AMMECR1	1
CHEBI:46195	AMMECR1L	1
CHEBI:46195	AMOTL1	1
CHEBI:46195	AMOTL2	1
CHEBI:46195	AMPD2	1
CHEBI:46195	AMPD3	1
CHEBI:46195	AMZ2	1
CHEBI:46195	ANAPC16	1
CHEBI:46195	ANAPC5	1
CHEBI:46195	ANG	1
CHEBI:46195	ANGPTL2	1
CHEBI:46195	ANGPTL4	1
CHEBI:46195	ANKFY1	1
CHEBI:46195	ANKH	1
CHEBI:46195	ANKIB1	1
CHEBI:46195	ANKMY2	1
CHEBI:46195	ANKRD11	1
CHEBI:46195	ANKRD12	1
CHEBI:46195	ANKRD13A	1
CHEBI:46195	ANKRD16	1
CHEBI:46195	ANKRD17	1
CHEBI:46195	ANKRD26	1
CHEBI:46195	ANKRD28	1
CHEBI:46195	ANKRD33B	1
CHEBI:46195	ANKRD36B	1
CHEBI:46195	ANKRD37	1
CHEBI:46195	ANKS1A	1
CHEBI:46195	ANKS6	1
CHEBI:46195	ANLN	1
CHEBI:46195	ANP32A	1
CHEBI:46195	ANP32E	1
CHEBI:46195	ANTXR2	1
CHEBI:46195	ANXA10	1
CHEBI:46195	ANXA11	1
CHEBI:46195	ANXA4	1
CHEBI:46195	ANXA7	1
CHEBI:46195	AP1G1	1
CHEBI:46195	AP1G2	1
CHEBI:46195	AP1M1	1
CHEBI:46195	AP1S1	1
CHEBI:46195	AP1S2	1
CHEBI:46195	AP1S3	1
CHEBI:46195	AP2A1	1
CHEBI:46195	AP3D1	1
CHEBI:46195	AP5M1	1
CHEBI:46195	APAF1	1
CHEBI:46195	APBB1IP	1
CHEBI:46195	APBB2	1
CHEBI:46195	APEH	1
CHEBI:46195	APEX2	1
CHEBI:46195	APLP1	1
CHEBI:46195	APLP2	1
CHEBI:46195	APMAP	1
CHEBI:46195	APOA1BP	1
CHEBI:46195	APOB	1
CHEBI:46195	APOBEC3B	1
CHEBI:46195	APOBEC3C	1
CHEBI:46195	APOF	1
CHEBI:46195	APOH	1
CHEBI:46195	APOL1	1
CHEBI:46195	APOL2	1
CHEBI:46195	APOL3	1
CHEBI:46195	APOL6	1
CHEBI:46195	APOLD1	1
CHEBI:46195	APOOL	1
CHEBI:46195	APPBP2	1
CHEBI:46195	AQP3	1
CHEBI:46195	AQP7	1
CHEBI:46195	AQP9	1
CHEBI:46195	AQR	1
CHEBI:46195	AR	1
CHEBI:46195	AREG	1
CHEBI:46195	AREL1	1
CHEBI:46195	ARF3	1
CHEBI:46195	ARFGEF1	1
CHEBI:46195	ARFGEF2	1
CHEBI:46195	ARG2	1
CHEBI:46195	ARHGAP1	1
CHEBI:46195	ARHGAP11A	1
CHEBI:46195	ARHGAP11B	1
CHEBI:46195	ARHGAP12	1
CHEBI:46195	ARHGAP18	1
CHEBI:46195	ARHGAP19	1
CHEBI:46195	ARHGAP20	1
CHEBI:46195	ARHGAP26	1
CHEBI:46195	ARHGAP35	1
CHEBI:46195	ARHGDIA	1
CHEBI:46195	ARHGDIB	1
CHEBI:46195	ARHGEF10	1
CHEBI:46195	ARHGEF10L	1
CHEBI:46195	ARHGEF12	1
CHEBI:46195	ARHGEF3	1
CHEBI:46195	ARHGEF7	1
CHEBI:46195	ARID1A	1
CHEBI:46195	ARID3A	1
CHEBI:46195	ARID4A	1
CHEBI:46195	ARIH1	1
CHEBI:46195	ARL14	1
CHEBI:46195	ARL15	1
CHEBI:46195	ARL3	1
CHEBI:46195	ARL4D	1
CHEBI:46195	ARL6IP1	1
CHEBI:46195	ARL6IP4	1
CHEBI:46195	ARL6IP5	1
CHEBI:46195	ARL6IP6	1
CHEBI:46195	ARL8A	1
CHEBI:46195	ARMCX1	1
CHEBI:46195	ARMCX5	1
CHEBI:46195	ARNTL2	1
CHEBI:46195	ARPC1A	1
CHEBI:46195	ARPP19	1
CHEBI:46195	ARR3	1
CHEBI:46195	ARRB1	1
CHEBI:46195	ARRB2	1
CHEBI:46195	ARRDC3	1
CHEBI:46195	ARRDC4	1
CHEBI:46195	ARSK	1
CHEBI:46195	ART4	1
CHEBI:46195	ARVCF	1
CHEBI:46195	AS3MT	1
CHEBI:46195	ASAH1	1
CHEBI:46195	ASAP3	1
CHEBI:46195	ASB7	1
CHEBI:46195	ASCC3	1
CHEBI:46195	ASCL4	1
CHEBI:46195	ASF1B	1
CHEBI:46195	ASGR1	1
CHEBI:46195	ASNS	1
CHEBI:46195	ASPG	1
CHEBI:46195	ASPH	1
CHEBI:46195	ASPM	1
CHEBI:46195	ASTN1	1
CHEBI:46195	ASUN	1
CHEBI:46195	ASXL1	1
CHEBI:46195	ATAD2	1
CHEBI:46195	ATAD5	1
CHEBI:46195	ATE1	1
CHEBI:46195	ATF1	1
CHEBI:46195	ATF3	1
CHEBI:46195	ATF4	1
CHEBI:46195	ATF7IP	1
CHEBI:46195	ATF7IP2	1
CHEBI:46195	ATG12	1
CHEBI:46195	ATG16L1	1
CHEBI:46195	ATG16L2	1
CHEBI:46195	ATG2B	1
CHEBI:46195	ATG4A	1
CHEBI:46195	ATIC	1
CHEBI:46195	ATL3	1
CHEBI:46195	ATM	1
CHEBI:46195	ATOH1	1
CHEBI:46195	ATP10D	1
CHEBI:46195	ATP11A	1
CHEBI:46195	ATP11B	1
CHEBI:46195	ATP11C	1
CHEBI:46195	ATP13A1	1
CHEBI:46195	ATP13A3	1
CHEBI:46195	ATP1A1	1
CHEBI:46195	ATP1B1	1
CHEBI:46195	ATP2A2	1
CHEBI:46195	ATP2B1	1
CHEBI:46195	ATP2B2	1
CHEBI:46195	ATP5D	1
CHEBI:46195	ATP5F1	1
CHEBI:46195	ATP5J2	1
CHEBI:46195	ATP5S	1
CHEBI:46195	ATP5SL	1
CHEBI:46195	ATP6AP2	1
CHEBI:46195	ATP6V0A1	1
CHEBI:46195	ATP6V1D	1
CHEBI:46195	ATP8B1	1
CHEBI:46195	ATP8B2	1
CHEBI:46195	ATR	1
CHEBI:46195	ATRN	1
CHEBI:46195	ATRX	1
CHEBI:46195	ATXN1	1
CHEBI:46195	ATXN7	1
CHEBI:46195	ATXN7L1	1
CHEBI:46195	AUNIP	1
CHEBI:46195	AVPI1	1
CHEBI:46195	AXL	1
CHEBI:46195	AZU1	1
CHEBI:46195	B2M	1
CHEBI:46195	B3GAT3	1
CHEBI:46195	B3GNT2	1
CHEBI:46195	B4GALT1	1
CHEBI:46195	B4GALT5	1
CHEBI:46195	B4GALT6	1
CHEBI:46195	B4GAT1	1
CHEBI:46195	BACE1	1
CHEBI:46195	BACE2	1
CHEBI:46195	BACH2	1
CHEBI:46195	BAG3	1
CHEBI:46195	BAG6	1
CHEBI:46195	BAIAP2	1
CHEBI:46195	BAIAP2L1	1
CHEBI:46195	BAIAP2L2	1
CHEBI:46195	BAMBI	1
CHEBI:46195	BASP1	1
CHEBI:46195	BAX	1
CHEBI:46195	BBIP1	1
CHEBI:46195	BBS2	1
CHEBI:46195	BBS7	1
CHEBI:46195	BBX	1
CHEBI:46195	BCAS2	1
CHEBI:46195	BCAT1	1
CHEBI:46195	BCL2	1
CHEBI:46195	BCL2L1	1
CHEBI:46195	BCL2L11	1
CHEBI:46195	BCL3	1
CHEBI:46195	BCL7B	1
CHEBI:46195	BCLAF1	1
CHEBI:46195	BCO1	1
CHEBI:46195	BEND3	1
CHEBI:46195	BET1	1
CHEBI:46195	BEX2	1
CHEBI:46195	BGN	1
CHEBI:46195	BICD1	1
CHEBI:46195	BICD2	1
CHEBI:46195	BID	1
CHEBI:46195	BIRC5	1
CHEBI:46195	BIRC6	1
CHEBI:46195	BIVM	1
CHEBI:46195	BLK	1
CHEBI:46195	BLM	1
CHEBI:46195	BLNK	1
CHEBI:46195	BLOC1S2	1
CHEBI:46195	BLOC1S3	1
CHEBI:46195	BLOC1S5	1
CHEBI:46195	BLVRA	1
CHEBI:46195	BMI1	1
CHEBI:46195	BMP1	1
CHEBI:46195	BMP6	1
CHEBI:46195	BMPR2	1
CHEBI:46195	BNIP3	1
CHEBI:46195	BNIP3L	1
CHEBI:46195	BOK	1
CHEBI:46195	BORA	1
CHEBI:46195	BPNT1	1
CHEBI:46195	BPTF	1
CHEBI:46195	BRAF	1
CHEBI:46195	BRAP	1
CHEBI:46195	BRCA1	1
CHEBI:46195	BRCA2	1
CHEBI:46195	BRD2	1
CHEBI:46195	BRD7	1
CHEBI:46195	BRE	1
CHEBI:46195	BRI3BP	1
CHEBI:46195	BRIP1	1
CHEBI:46195	BRMS1L	1
CHEBI:46195	BTBD7	1
CHEBI:46195	BTBD8	1
CHEBI:46195	BTBD9	1
CHEBI:46195	BTF3L4	1
CHEBI:46195	BTG1	1
CHEBI:46195	BTG2	1
CHEBI:46195	BTG3	1
CHEBI:46195	BTN3A2	1
CHEBI:46195	BTN3A3	1
CHEBI:46195	BUB1	1
CHEBI:46195	BUB1B	1
CHEBI:46195	BUB3	1
CHEBI:46195	C10orf10	1
CHEBI:46195	C10orf2	1
CHEBI:46195	C10orf54	1
CHEBI:46195	C10orf95	1
CHEBI:46195	C11orf24	1
CHEBI:46195	C11orf52	1
CHEBI:46195	C11orf84	1
CHEBI:46195	C11orf95	1
CHEBI:46195	C12orf65	1
CHEBI:46195	C14orf105	1
CHEBI:46195	C15orf39	1
CHEBI:46195	C16orf52	1
CHEBI:46195	C16orf62	1
CHEBI:46195	C16orf72	1
CHEBI:46195	C16orf89	1
CHEBI:46195	C17orf53	1
CHEBI:46195	C17orf75	1
CHEBI:46195	C18orf25	1
CHEBI:46195	C18orf54	1
CHEBI:46195	C18orf8	1
CHEBI:46195	C19orf12	1
CHEBI:46195	C19orf24	1
CHEBI:46195	C19orf66	1
CHEBI:46195	C1GALT1C1	1
CHEBI:46195	C1orf131	1
CHEBI:46195	C1orf168	1
CHEBI:46195	C1orf210	1
